,ID_LAT_LON_YEAR_WEEK,emissions
14172,ID_-2.059_28.741_2022_11,-14.126322
14173,ID_-2.059_28.741_2022_12,-11.133575
14174,ID_-2.059_28.741_2022_13,-8.229232
14175,ID_-2.059_28.741_2022_14,17.112902
14176,ID_-2.059_28.741_2022_15,22.098001
14177,ID_-2.059_28.741_2022_16,17.233587
14178,ID_-2.059_28.741_2022_17,-7.461437
14179,ID_-2.059_28.741_2022_18,-9.847517
14180,ID_-2.059_28.741_2022_19,-5.224633
14181,ID_-2.059_28.741_2022_20,-2.8770642
14182,ID_-2.059_28.741_2022_21,-2.8898158
14183,ID_-2.059_28.741_2022_22,-2.1788635
14184,ID_-2.059_28.741_2022_23,7.84095
14185,ID_-2.059_28.741_2022_24,9.055427
14186,ID_-2.059_28.741_2022_25,-2.1307352
14187,ID_-2.059_28.741_2022_26,-2.3427413
14188,ID_-2.059_28.741_2022_27,-5.2900333
14189,ID_-2.059_28.741_2022_28,-4.521615
14190,ID_-2.059_28.741_2022_29,-7.515552
14191,ID_-2.059_28.741_2022_30,-5.705852
14192,ID_-2.059_28.741_2022_31,1.151457
14193,ID_-2.059_28.741_2022_32,-19.136333
14194,ID_-2.059_28.741_2022_33,-17.921856
14195,ID_-2.059_28.741_2022_34,-7.6761913
14196,ID_-2.059_28.741_2022_35,-17.79576
14197,ID_-2.059_28.741_2022_36,-10.610206
14198,ID_-2.059_28.741_2022_37,-11.133181
14199,ID_-2.059_28.741_2022_38,-11.529554
14200,ID_-2.059_28.741_2022_39,-18.34032
14201,ID_-2.059_28.741_2022_40,-12.236174
14202,ID_-2.059_28.741_2022_41,-8.314779
14203,ID_-2.059_28.741_2022_42,-5.0372453
14204,ID_-2.059_28.741_2022_43,0.8167096
14205,ID_-2.059_28.741_2022_44,-7.7675548
14206,ID_-2.059_28.741_2022_45,-6.499719
14207,ID_-2.059_28.741_2022_46,0.058414344
14208,ID_-2.059_28.741_2022_47,-3.8763447
14209,ID_-2.059_28.741_2022_48,-7.0985665
14210,ID_-2.065_30.235_2022_00,72.68268
14211,ID_-2.065_30.235_2022_01,81.467705
14212,ID_-2.065_30.235_2022_02,88.529785
14213,ID_-2.065_30.235_2022_03,87.758736
14214,ID_-2.065_30.235_2022_04,86.42236
14215,ID_-2.065_30.235_2022_05,90.20542
14216,ID_-2.065_30.235_2022_06,92.43335
14217,ID_-2.065_30.235_2022_07,90.263794
14218,ID_-2.065_30.235_2022_08,88.99867
14219,ID_-2.065_30.235_2022_09,89.15238
14220,ID_-2.065_30.235_2022_10,88.49328
14221,ID_-2.065_30.235_2022_11,80.46392
14222,ID_-2.065_30.235_2022_12,79.51314
14223,ID_-2.065_30.235_2022_13,84.25846
14224,ID_-2.065_30.235_2022_14,167.61407
14225,ID_-2.065_30.235_2022_15,155.29721
14226,ID_-2.065_30.235_2022_16,151.38405
14227,ID_-2.065_30.235_2022_17,83.650475
14228,ID_-2.065_30.235_2022_18,88.63826
14229,ID_-2.065_30.235_2022_19,86.737724
14230,ID_-2.065_30.235_2022_20,90.141235
14231,ID_-2.065_30.235_2022_21,91.57083
14232,ID_-2.065_30.235_2022_22,96.98222
14233,ID_-2.065_30.235_2022_23,90.408745
14234,ID_-2.065_30.235_2022_24,86.66569
14235,ID_-2.065_30.235_2022_25,87.913704
14236,ID_-2.065_30.235_2022_26,83.41191
14237,ID_-2.065_30.235_2022_27,81.47708
14238,ID_-2.065_30.235_2022_28,80.432396
14239,ID_-2.065_30.235_2022_29,79.91164
14240,ID_-2.065_30.235_2022_30,78.25052
14241,ID_-2.065_30.235_2022_31,69.057365
14242,ID_-2.065_30.235_2022_32,75.329
14243,ID_-2.065_30.235_2022_33,67.7293
14244,ID_-2.065_30.235_2022_34,78.86718
14245,ID_-2.065_30.235_2022_35,74.03675
14246,ID_-2.065_30.235_2022_36,73.988014
14247,ID_-2.065_30.235_2022_37,72.451866
14248,ID_-2.065_30.235_2022_38,76.185646
14249,ID_-2.065_30.235_2022_39,96.59763
14250,ID_-2.065_30.235_2022_40,130.00783
14251,ID_-2.065_30.235_2022_41,144.71152
14252,ID_-2.065_30.235_2022_42,158.12323
14253,ID_-2.065_30.235_2022_43,158.95604
14254,ID_-2.065_30.235_2022_44,81.41392
14255,ID_-2.065_30.235_2022_45,83.18313
14256,ID_-2.065_30.235_2022_46,83.31986
14257,ID_-2.065_30.235_2022_47,81.186424
14258,ID_-2.065_30.235_2022_48,79.77268
14259,ID_-2.070_29.230_2022_00,-7.3581257
14260,ID_-2.070_29.230_2022_01,-3.6852562
14261,ID_-2.070_29.230_2022_02,-3.5852854
14262,ID_-2.070_29.230_2022_03,-6.309856
14263,ID_-2.070_29.230_2022_04,-7.6387634
14264,ID_-2.070_29.230_2022_05,-3.145131
14265,ID_-2.070_29.230_2022_06,-1.3482763
14266,ID_-2.070_29.230_2022_07,1.7952253
14267,ID_-2.070_29.230_2022_08,12.916319
14268,ID_-2.070_29.230_2022_09,7.1026645
14269,ID_-2.070_29.230_2022_10,-4.4690766
14270,ID_-2.070_29.230_2022_11,4.8351955
14271,ID_-2.070_29.230_2022_12,1.0563785
14272,ID_-2.070_29.230_2022_13,-10.077919
14273,ID_-2.070_29.230_2022_14,48.49481
14274,ID_-2.070_29.230_2022_15,39.60814
14275,ID_-2.070_29.230_2022_16,35.74231
14276,ID_-2.070_29.230_2022_17,-8.641475
14277,ID_-2.070_29.230_2022_18,8.950399
14278,ID_-2.070_29.230_2022_19,9.434967
14279,ID_-2.070_29.230_2022_20,-5.065522
14280,ID_-2.070_29.230_2022_21,-4.7991133
14281,ID_-2.070_29.230_2022_22,-5.3793144
14282,ID_-2.070_29.230_2022_23,-6.7380247
14283,ID_-2.070_29.230_2022_24,-6.6119394
14284,ID_-2.070_29.230_2022_25,7.9583964
14285,ID_-2.070_29.230_2022_26,-6.3794565
14286,ID_-2.070_29.230_2022_27,-4.1287775
14287,ID_-2.070_29.230_2022_28,-5.173464
14288,ID_-2.070_29.230_2022_29,-4.994282
14289,ID_-2.070_29.230_2022_30,2.399476
14290,ID_-2.070_29.230_2022_31,-18.230915
14291,ID_-2.070_29.230_2022_32,-9.811788
14292,ID_-2.070_29.230_2022_33,-9.811788
14293,ID_-2.070_29.230_2022_34,-0.48274544
14294,ID_-2.070_29.230_2022_35,-9.198445
14295,ID_-2.070_29.230_2022_36,-8.995217
14296,ID_-2.070_29.230_2022_37,-8.995217
14297,ID_-2.070_29.230_2022_38,7.4636264
14298,ID_-2.070_29.230_2022_39,18.565678
14299,ID_-2.070_29.230_2022_40,50.08784
14300,ID_-2.070_29.230_2022_41,55.455162
14301,ID_-2.070_29.230_2022_42,16.737785
14302,ID_-2.070_29.230_2022_43,17.349018
14303,ID_-2.070_29.230_2022_44,22.750612
14304,ID_-2.070_29.230_2022_45,-6.5617547
14305,ID_-2.070_29.230_2022_46,24.955374
14306,ID_-2.070_29.230_2022_47,-2.0056276
14307,ID_-2.070_29.230_2022_48,-11.617667
14308,ID_-2.073_28.627_2022_00,-1.2417719
14309,ID_-2.073_28.627_2022_01,1.1661894
14310,ID_-2.073_28.627_2022_02,-0.3248314
14311,ID_-2.073_28.627_2022_03,2.3355997
14312,ID_-2.073_28.627_2022_04,2.12669
14313,ID_-2.073_28.627_2022_05,2.6559055
14314,ID_-2.073_28.627_2022_06,4.4527607
14315,ID_-2.073_28.627_2022_07,3.8574784
14316,ID_-2.073_28.627_2022_08,4.4527607
14317,ID_-2.073_28.627_2022_09,4.4527607
14318,ID_-2.073_28.627_2022_10,2.5811582
14319,ID_-2.073_28.627_2022_11,-4.3941975
14320,ID_-2.073_28.627_2022_12,-4.3941975
14321,ID_-2.073_28.627_2022_13,2.194111
14322,ID_-2.073_28.627_2022_14,29.658842
14323,ID_-2.073_28.627_2022_15,21.20212
14324,ID_-2.073_28.627_2022_16,12.535187
14325,ID_-2.073_28.627_2022_17,0.13620234
14326,ID_-2.073_28.627_2022_18,0.1972957
14327,ID_-2.073_28.627_2022_19,-0.22366378
14328,ID_-2.073_28.627_2022_20,3.42384
14329,ID_-2.073_28.627_2022_21,3.42384
14330,ID_-2.073_28.627_2022_22,15.158859
14331,ID_-2.073_28.627_2022_23,9.978726
14332,ID_-2.073_28.627_2022_24,14.309403
14333,ID_-2.073_28.627_2022_25,12.060685
14334,ID_-2.073_28.627_2022_26,6.074175
14335,ID_-2.073_28.627_2022_27,-0.11799621
14336,ID_-2.073_28.627_2022_28,1.8962358
14337,ID_-2.073_28.627_2022_29,-1.8154093
14338,ID_-2.073_28.627_2022_30,-10.923692
14339,ID_-2.073_28.627_2022_31,-11.54696
14340,ID_-2.073_28.627_2022_32,-11.54696
14341,ID_-2.073_28.627_2022_33,-12.228096
14342,ID_-2.073_28.627_2022_34,9.4994
14343,ID_-2.073_28.627_2022_35,-5.251443
14344,ID_-2.073_28.627_2022_36,-10.733707
14345,ID_-2.073_28.627_2022_37,-11.24829
14346,ID_-2.073_28.627_2022_38,-3.297349
14347,ID_-2.073_28.627_2022_39,-6.718739
14348,ID_-2.073_28.627_2022_40,3.1164842
14349,ID_-2.073_28.627_2022_41,1.1226003
14350,ID_-2.073_28.627_2022_42,7.6849017
14351,ID_-2.073_28.627_2022_43,7.5277743
14352,ID_-2.073_28.627_2022_44,-2.9148946
14353,ID_-2.073_28.627_2022_45,-4.125828
14354,ID_-2.073_28.627_2022_46,4.970318
14355,ID_-2.073_28.627_2022_47,1.1033913
14356,ID_-2.073_28.627_2022_48,-1.3976237
14357,ID_-2.079_29.321_2022_00,2507.3142
14358,ID_-2.079_29.321_2022_01,2947.4485
14359,ID_-2.079_29.321_2022_02,2627.1511
14360,ID_-2.079_29.321_2022_03,2629.7642
14361,ID_-2.079_29.321_2022_04,2622.6682
14362,ID_-2.079_29.321_2022_05,2931.658
14363,ID_-2.079_29.321_2022_06,2630.7014
14364,ID_-2.079_29.321_2022_07,2630.1785
14365,ID_-2.079_29.321_2022_08,2919.3083
14366,ID_-2.079_29.321_2022_09,1043.877
14367,ID_-2.079_29.321_2022_10,1048.0231
14368,ID_-2.079_29.321_2022_11,1121.237
14369,ID_-2.079_29.321_2022_12,1043.5255
14370,ID_-2.079_29.321_2022_13,1038.6277
14371,ID_-2.079_29.321_2022_14,831.5707
14372,ID_-2.079_29.321_2022_15,847.6667
14373,ID_-2.079_29.321_2022_16,843.5866
14374,ID_-2.079_29.321_2022_17,889.22205
14375,ID_-2.079_29.321_2022_18,919.2031
14376,ID_-2.079_29.321_2022_19,919.2031
14377,ID_-2.079_29.321_2022_20,857.19666
14378,ID_-2.079_29.321_2022_21,878.5674
14379,ID_-2.079_29.321_2022_22,855.4075
14380,ID_-2.079_29.321_2022_23,810.45276
14381,ID_-2.079_29.321_2022_24,852.06824
14382,ID_-2.079_29.321_2022_25,854.5305
14383,ID_-2.079_29.321_2022_26,854.74585
14384,ID_-2.079_29.321_2022_27,858.6513
14385,ID_-2.079_29.321_2022_28,853.30554
14386,ID_-2.079_29.321_2022_29,857.72974
14387,ID_-2.079_29.321_2022_30,866.5643
14388,ID_-2.079_29.321_2022_31,859.0642
14389,ID_-2.079_29.321_2022_32,880.44446
14390,ID_-2.079_29.321_2022_33,856.91736
14391,ID_-2.079_29.321_2022_34,845.5622
14392,ID_-2.079_29.321_2022_35,860.64026
14393,ID_-2.079_29.321_2022_36,882.6025
14394,ID_-2.079_29.321_2022_37,882.39923
14395,ID_-2.079_29.321_2022_38,812.0228
14396,ID_-2.079_29.321_2022_39,885.9331
14397,ID_-2.079_29.321_2022_40,825.3544
14398,ID_-2.079_29.321_2022_41,842.6943
14399,ID_-2.079_29.321_2022_42,850.83124
14400,ID_-2.079_29.321_2022_43,851.8257
14401,ID_-2.079_29.321_2022_44,810.54663
14402,ID_-2.079_29.321_2022_45,810.7248
14403,ID_-2.079_29.321_2022_46,812.45874
14404,ID_-2.079_29.321_2022_47,795.11725
14405,ID_-2.079_29.321_2022_48,729.01495
14406,ID_-2.080_28.620_2022_00,-5.6543674
14407,ID_-2.080_28.620_2022_01,-6.742238
14408,ID_-2.080_28.620_2022_02,-6.5893946
14409,ID_-2.080_28.620_2022_03,-4.941904
14410,ID_-2.080_28.620_2022_04,-3.737349
14411,ID_-2.080_28.620_2022_05,-3.5123549
14412,ID_-2.080_28.620_2022_06,-1.4446554
14413,ID_-2.080_28.620_2022_07,-0.65943444
14414,ID_-2.080_28.620_2022_08,-3.1402051
14415,ID_-2.080_28.620_2022_09,-16.167177
14416,ID_-2.080_28.620_2022_10,-15.31565
14417,ID_-2.080_28.620_2022_11,-24.314777
14418,ID_-2.080_28.620_2022_12,-20.012434
14419,ID_-2.080_28.620_2022_13,-18.03539
14420,ID_-2.080_28.620_2022_14,33.28295
14421,ID_-2.080_28.620_2022_15,21.909086
14422,ID_-2.080_28.620_2022_16,17.385506
14423,ID_-2.080_28.620_2022_17,2.2185805
14424,ID_-2.080_28.620_2022_18,2.4472284
14425,ID_-2.080_28.620_2022_19,2.1008039
14426,ID_-2.080_28.620_2022_20,18.530895
14427,ID_-2.080_28.620_2022_21,5.673772
14428,ID_-2.080_28.620_2022_22,14.381383
14429,ID_-2.080_28.620_2022_23,17.338657
14430,ID_-2.080_28.620_2022_24,16.970251
14431,ID_-2.080_28.620_2022_25,16.944326
14432,ID_-2.080_28.620_2022_26,6.2750034
14433,ID_-2.080_28.620_2022_27,5.8443317
14434,ID_-2.080_28.620_2022_28,3.082036
14435,ID_-2.080_28.620_2022_29,4.731084
14436,ID_-2.080_28.620_2022_30,2.07929
14437,ID_-2.080_28.620_2022_31,-11.35119
14438,ID_-2.080_28.620_2022_32,1.4350048
14439,ID_-2.080_28.620_2022_33,-9.53149
14440,ID_-2.080_28.620_2022_34,0.80045336
14441,ID_-2.080_28.620_2022_35,-10.142892
14442,ID_-2.080_28.620_2022_36,-10.37243
14443,ID_-2.080_28.620_2022_37,-9.654618
14444,ID_-2.080_28.620_2022_38,-2.5414171
14445,ID_-2.080_28.620_2022_39,4.9497914
14446,ID_-2.080_28.620_2022_40,-2.8313174
14447,ID_-2.080_28.620_2022_41,0.505776
14448,ID_-2.080_28.620_2022_42,9.975783
14449,ID_-2.080_28.620_2022_43,9.637264
14450,ID_-2.080_28.620_2022_44,2.079894
14451,ID_-2.080_28.620_2022_45,-1.5764437
14452,ID_-2.080_28.620_2022_46,2.9862242
14453,ID_-2.080_28.620_2022_47,10.803803
14454,ID_-2.080_28.620_2022_48,4.7033315
14455,ID_-2.082_29.218_2022_00,16.280508
14456,ID_-2.082_29.218_2022_01,11.218783
14457,ID_-2.082_29.218_2022_02,6.441806
14458,ID_-2.082_29.218_2022_03,4.959337
14459,ID_-2.082_29.218_2022_04,4.397853
14460,ID_-2.082_29.218_2022_05,5.063
14461,ID_-2.082_29.218_2022_06,9.778368
14462,ID_-2.082_29.218_2022_07,5.3999352
14463,ID_-2.082_29.218_2022_08,6.859855
14464,ID_-2.082_29.218_2022_09,6.657566
14465,ID_-2.082_29.218_2022_10,1.6072289
14466,ID_-2.082_29.218_2022_11,-3.2170877
14467,ID_-2.082_29.218_2022_12,-0.66309416
14468,ID_-2.082_29.218_2022_13,5.5865984
14469,ID_-2.082_29.218_2022_14,65.4187
14470,ID_-2.082_29.218_2022_15,57.315117
14471,ID_-2.082_29.218_2022_16,56.59279
14472,ID_-2.082_29.218_2022_17,5.9514327
14473,ID_-2.082_29.218_2022_18,9.038683
14474,ID_-2.082_29.218_2022_19,5.1089206
14475,ID_-2.082_29.218_2022_20,9.527386
14476,ID_-2.082_29.218_2022_21,6.650292
14477,ID_-2.082_29.218_2022_22,11.069896
14478,ID_-2.082_29.218_2022_23,8.364137
14479,ID_-2.082_29.218_2022_24,8.364137
14480,ID_-2.082_29.218_2022_25,4.802555
14481,ID_-2.082_29.218_2022_26,4.3345246
14482,ID_-2.082_29.218_2022_27,8.551214
14483,ID_-2.082_29.218_2022_28,10.47085
14484,ID_-2.082_29.218_2022_29,1.1264831
14485,ID_-2.082_29.218_2022_30,3.802983
14486,ID_-2.082_29.218_2022_31,5.8325195
14487,ID_-2.082_29.218_2022_32,5.256379
14488,ID_-2.082_29.218_2022_33,-8.127817
14489,ID_-2.082_29.218_2022_34,-0.123924755
14490,ID_-2.082_29.218_2022_35,-4.489245
14491,ID_-2.082_29.218_2022_36,7.21112
14492,ID_-2.082_29.218_2022_37,7.414348
14493,ID_-2.082_29.218_2022_38,7.822451
14494,ID_-2.082_29.218_2022_39,33.835434
14495,ID_-2.082_29.218_2022_40,46.257584
14496,ID_-2.082_29.218_2022_41,46.105255
14497,ID_-2.082_29.218_2022_42,46.108036
14498,ID_-2.082_29.218_2022_43,56.053818
14499,ID_-2.082_29.218_2022_44,12.258722
14500,ID_-2.082_29.218_2022_45,20.807802
14501,ID_-2.082_29.218_2022_46,15.402224
14502,ID_-2.082_29.218_2022_47,13.338972
14503,ID_-2.082_29.218_2022_48,12.3938465
14504,ID_-2.082_30.418_2022_00,10.525079
14505,ID_-2.082_30.418_2022_01,24.148094
14506,ID_-2.082_30.418_2022_02,19.847097
14507,ID_-2.082_30.418_2022_03,23.866844
14508,ID_-2.082_30.418_2022_04,18.230175
14509,ID_-2.082_30.418_2022_05,19.003887
14510,ID_-2.082_30.418_2022_06,24.61191
14511,ID_-2.082_30.418_2022_07,24.733723
14512,ID_-2.082_30.418_2022_08,24.733723
14513,ID_-2.082_30.418_2022_09,11.321254
14514,ID_-2.082_30.418_2022_10,20.722939
14515,ID_-2.082_30.418_2022_11,13.015275
14516,ID_-2.082_30.418_2022_12,11.01897
14517,ID_-2.082_30.418_2022_13,22.603695
14518,ID_-2.082_30.418_2022_14,103.60068
14519,ID_-2.082_30.418_2022_15,96.78636
14520,ID_-2.082_30.418_2022_16,99.36124
14521,ID_-2.082_30.418_2022_17,21.321117
14522,ID_-2.082_30.418_2022_18,27.378174
14523,ID_-2.082_30.418_2022_19,25.940151
14524,ID_-2.082_30.418_2022_20,36.047802
14525,ID_-2.082_30.418_2022_21,27.689022
14526,ID_-2.082_30.418_2022_22,34.83752
14527,ID_-2.082_30.418_2022_23,33.776134
14528,ID_-2.082_30.418_2022_24,31.302628
14529,ID_-2.082_30.418_2022_25,36.47903
14530,ID_-2.082_30.418_2022_26,30.644558
14531,ID_-2.082_30.418_2022_27,34.11157
14532,ID_-2.082_30.418_2022_28,34.11157
14533,ID_-2.082_30.418_2022_29,29.036282
14534,ID_-2.082_30.418_2022_30,32.954487
14535,ID_-2.082_30.418_2022_31,33.170692
14536,ID_-2.082_30.418_2022_32,31.80538
14537,ID_-2.082_30.418_2022_33,27.236689
14538,ID_-2.082_30.418_2022_34,1.3144428
14539,ID_-2.082_30.418_2022_35,10.766996
14540,ID_-2.082_30.418_2022_36,21.33869
14541,ID_-2.082_30.418_2022_37,6.984366
14542,ID_-2.082_30.418_2022_38,4.8454266
14543,ID_-2.082_30.418_2022_39,32.9819
14544,ID_-2.082_30.418_2022_40,69.3424
14545,ID_-2.082_30.418_2022_41,83.1795
14546,ID_-2.082_30.418_2022_42,81.55093
14547,ID_-2.082_30.418_2022_43,80.00132
14548,ID_-2.082_30.418_2022_44,14.566176
14549,ID_-2.082_30.418_2022_45,11.685851
14550,ID_-2.082_30.418_2022_46,16.067842
14551,ID_-2.082_30.418_2022_47,26.795197
14552,ID_-2.082_30.418_2022_48,32.274025
14553,ID_-2.091_30.709_2022_00,24.880192
14554,ID_-2.091_30.709_2022_01,30.256413
14555,ID_-2.091_30.709_2022_02,35.462044
14556,ID_-2.091_30.709_2022_03,40.46253
14557,ID_-2.091_30.709_2022_04,34.83533
14558,ID_-2.091_30.709_2022_05,34.83533
14559,ID_-2.091_30.709_2022_06,34.191517
14560,ID_-2.091_30.709_2022_07,29.41434
14561,ID_-2.091_30.709_2022_08,29.260624
14562,ID_-2.091_30.709_2022_09,37.35246
14563,ID_-2.091_30.709_2022_10,32.378
14564,ID_-2.091_30.709_2022_11,24.677542
14565,ID_-2.091_30.709_2022_12,27.883238
14566,ID_-2.091_30.709_2022_13,39.26557
14567,ID_-2.091_30.709_2022_14,107.441055
14568,ID_-2.091_30.709_2022_15,99.50839
14569,ID_-2.091_30.709_2022_16,90.355484
14570,ID_-2.091_30.709_2022_17,42.48158
14571,ID_-2.091_30.709_2022_18,46.017498
14572,ID_-2.091_30.709_2022_19,45.04586
14573,ID_-2.091_30.709_2022_20,48.15238
14574,ID_-2.091_30.709_2022_21,45.84764
14575,ID_-2.091_30.709_2022_22,66.04863
14576,ID_-2.091_30.709_2022_23,63.951763
14577,ID_-2.091_30.709_2022_24,50.308334
14578,ID_-2.091_30.709_2022_25,52.1122
14579,ID_-2.091_30.709_2022_26,50.32257
14580,ID_-2.091_30.709_2022_27,46.474506
14581,ID_-2.091_30.709_2022_28,49.32466
14582,ID_-2.091_30.709_2022_29,49.85815
14583,ID_-2.091_30.709_2022_30,44.782852
14584,ID_-2.091_30.709_2022_31,40.94463
14585,ID_-2.091_30.709_2022_32,34.419746
14586,ID_-2.091_30.709_2022_33,32.800644
14587,ID_-2.091_30.709_2022_34,38.968765
14588,ID_-2.091_30.709_2022_35,39.32464
14589,ID_-2.091_30.709_2022_36,40.973736
14590,ID_-2.091_30.709_2022_37,40.49546
14591,ID_-2.091_30.709_2022_38,42.608578
14592,ID_-2.091_30.709_2022_39,45.796597
14593,ID_-2.091_30.709_2022_40,62.091225
14594,ID_-2.091_30.709_2022_41,68.11683
14595,ID_-2.091_30.709_2022_42,63.456463
14596,ID_-2.091_30.709_2022_43,74.94553
14597,ID_-2.091_30.709_2022_44,45.150635
14598,ID_-2.091_30.709_2022_45,47.43022
14599,ID_-2.091_30.709_2022_46,48.245457
14600,ID_-2.091_30.709_2022_47,45.983814
14601,ID_-2.091_30.709_2022_48,44.68608
14602,ID_-2.096_28.404_2022_00,0.23884635
14603,ID_-2.096_28.404_2022_01,-10.238929
14604,ID_-2.096_28.404_2022_02,-11.339923
14605,ID_-2.096_28.404_2022_03,-7.998731
14606,ID_-2.096_28.404_2022_04,-8.796693
14607,ID_-2.096_28.404_2022_05,-8.346514
14608,ID_-2.096_28.404_2022_06,-5.3590684
14609,ID_-2.096_28.404_2022_07,-4.4833803
14610,ID_-2.096_28.404_2022_08,-5.565304
14611,ID_-2.096_28.404_2022_09,-7.6001377
14612,ID_-2.096_28.404_2022_10,-7.661024
14613,ID_-2.096_28.404_2022_11,-12.740984
14614,ID_-2.096_28.404_2022_12,-13.258986
14615,ID_-2.096_28.404_2022_13,-6.2470064
14616,ID_-2.096_28.404_2022_14,21.418737
14617,ID_-2.096_28.404_2022_15,23.291632
14618,ID_-2.096_28.404_2022_16,18.40963
14619,ID_-2.096_28.404_2022_17,-1.7186939
14620,ID_-2.096_28.404_2022_18,-0.7524187
14621,ID_-2.096_28.404_2022_19,-0.90679616
14622,ID_-2.096_28.404_2022_20,10.490232
14623,ID_-2.096_28.404_2022_21,14.620056
14624,ID_-2.096_28.404_2022_22,4.993539
14625,ID_-2.096_28.404_2022_23,13.079098
14626,ID_-2.096_28.404_2022_24,10.595981
14627,ID_-2.096_28.404_2022_25,17.570166
14628,ID_-2.096_28.404_2022_26,4.248945
14629,ID_-2.096_28.404_2022_27,0.7643176
14630,ID_-2.096_28.404_2022_28,0.5195746
14631,ID_-2.096_28.404_2022_29,-1.2688266
14632,ID_-2.096_28.404_2022_30,-13.083224
14633,ID_-2.096_28.404_2022_31,-14.942995
14634,ID_-2.096_28.404_2022_32,-15.212248
14635,ID_-2.096_28.404_2022_33,-14.7125635
14636,ID_-2.096_28.404_2022_34,-2.653643
14637,ID_-2.096_28.404_2022_35,-14.656837
14638,ID_-2.096_28.404_2022_36,-14.860065
14639,ID_-2.096_28.404_2022_37,-9.377806
14640,ID_-2.096_28.404_2022_38,-13.448956
14641,ID_-2.096_28.404_2022_39,-2.2214732
14642,ID_-2.096_28.404_2022_40,-6.884196
14643,ID_-2.096_28.404_2022_41,6.515034
14644,ID_-2.096_28.404_2022_42,6.64072
14645,ID_-2.096_28.404_2022_43,6.9095206
14646,ID_-2.096_28.404_2022_44,-1.5104684
14647,ID_-2.096_28.404_2022_45,0.051852975
14648,ID_-2.096_28.404_2022_46,12.193943
14649,ID_-2.096_28.404_2022_47,1.1718206
14650,ID_-2.096_28.404_2022_48,-2.3955212
14651,ID_-2.102_29.898_2022_00,52.987366
14652,ID_-2.102_29.898_2022_01,60.924744
14653,ID_-2.102_29.898_2022_02,50.788074
14654,ID_-2.102_29.898_2022_03,56.08108
14655,ID_-2.102_29.898_2022_04,50.51929
14656,ID_-2.102_29.898_2022_05,56.731396
14657,ID_-2.102_29.898_2022_06,58.959316
14658,ID_-2.102_29.898_2022_07,57.614685
14659,ID_-2.102_29.898_2022_08,58.52825
14660,ID_-2.102_29.898_2022_09,55.671764
14661,ID_-2.102_29.898_2022_10,56.059963
14662,ID_-2.102_29.898_2022_11,45.50029
14663,ID_-2.102_29.898_2022_12,46.891018
14664,ID_-2.102_29.898_2022_13,57.512573
14665,ID_-2.102_29.898_2022_14,145.25447
14666,ID_-2.102_29.898_2022_15,139.94289
14667,ID_-2.102_29.898_2022_16,129.16054
14668,ID_-2.102_29.898_2022_17,44.782898
14669,ID_-2.102_29.898_2022_18,47.87015
14670,ID_-2.102_29.898_2022_19,46.43212
14671,ID_-2.102_29.898_2022_20,62.81355
14672,ID_-2.102_29.898_2022_21,51.26522
14673,ID_-2.102_29.898_2022_22,71.92573
14674,ID_-2.102_29.898_2022_23,69.68293
14675,ID_-2.102_29.898_2022_24,71.53049
14676,ID_-2.102_29.898_2022_25,66.28913
14677,ID_-2.102_29.898_2022_26,63.187542
14678,ID_-2.102_29.898_2022_27,59.631416
14679,ID_-2.102_29.898_2022_28,57.913807
14680,ID_-2.102_29.898_2022_29,57.913807
14681,ID_-2.102_29.898_2022_30,54.551155
14682,ID_-2.102_29.898_2022_31,58.071186
14683,ID_-2.102_29.898_2022_32,62.63618
14684,ID_-2.102_29.898_2022_33,41.88705
14685,ID_-2.102_29.898_2022_34,54.429295
14686,ID_-2.102_29.898_2022_35,48.145767
14687,ID_-2.102_29.898_2022_36,47.6847
14688,ID_-2.102_29.898_2022_37,48.145767
14689,ID_-2.102_29.898_2022_38,50.312782
14690,ID_-2.102_29.898_2022_39,87.24987
14691,ID_-2.102_29.898_2022_40,121.631874
14692,ID_-2.102_29.898_2022_41,138.65514
14693,ID_-2.102_29.898_2022_42,151.76134
14694,ID_-2.102_29.898_2022_43,150.92856
14695,ID_-2.102_29.898_2022_44,72.32908
14696,ID_-2.102_29.898_2022_45,72.32908
14697,ID_-2.102_29.898_2022_46,74.67057
14698,ID_-2.102_29.898_2022_47,71.02158
14699,ID_-2.102_29.898_2022_48,72.15514
14700,ID_-2.119_29.281_2022_00,90.93263
14701,ID_-2.119_29.281_2022_01,100.16796
14702,ID_-2.119_29.281_2022_02,103.06251
14703,ID_-2.119_29.281_2022_03,121.19869
14704,ID_-2.119_29.281_2022_04,103.06251
14705,ID_-2.119_29.281_2022_05,106.646164
14706,ID_-2.119_29.281_2022_06,118.78467
14707,ID_-2.119_29.281_2022_07,107.357056
14708,ID_-2.119_29.281_2022_08,108.44302
14709,ID_-2.119_29.281_2022_09,98.07072
14710,ID_-2.119_29.281_2022_10,112.688385
14711,ID_-2.119_29.281_2022_11,91.43913
14712,ID_-2.119_29.281_2022_12,89.32239
14713,ID_-2.119_29.281_2022_13,95.25592
14714,ID_-2.119_29.281_2022_14,150.32109
14715,ID_-2.119_29.281_2022_15,146.7427
14716,ID_-2.119_29.281_2022_16,163.29501
14717,ID_-2.119_29.281_2022_17,93.634796
14718,ID_-2.119_29.281_2022_18,94.19851
14719,ID_-2.119_29.281_2022_19,92.87162
